type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,year_added,month_added,duration_int,duration_type,year_added_scaled
0,White Chamber,Paul Raschid,"Shauna MacDonald, Oded Fehr, Amrita Acharia, Sharon Maughan, Nicholas Farrell, Candis Nergaard, Marcus Griffiths, Adrianna Edwards, Sumit Chakravarti, Lisa Reynolds",United Kingdom,2019-08-01,2018,9,89 min,"Sci-Fi & Fantasy, Thrillers",2019.0,8.0,89,min,0.05404249988185286
0,Bean: The Ultimate Disaster Movie,Mel Smith,"Rowan Atkinson, Peter MacNicol, John Mills, Pamela Reed, Harris Yulin, Burt Reynolds, Larry Drake, Danny Goldring, Johnny Galecki, Chris Ellis, Andrew Lawrence, Peter Egan, Peter Capaldi, June Brown, Peter James, Sandra Oh","United Kingdom, United States",2018-08-01,1997,5,89 min,"Comedies, International Movies",2018.0,8.0,89,min,0.042236327178478986
1,Becoming Champions,No Info,,Mexico,2018-08-01,2018,8,1 Season,"Docuseries, International TV Shows",2018.0,8.0,1,Season,0.042236327178478986
0,Being Napoleon,"Jesse Handsher, Olivier Roland","Mark Schneider, Frank Samson",United States,2018-08-01,2018,7,88 min,Documentaries,2018.0,8.0,88,min,0.042236327178478986
0,Casino Tycoon,Wong Jing,Wong Jing,Hong Kong,2018-08-01,1992,9,125 min,"Action & Adventure, Dramas, International Movies",2018.0,8.0,125,min,0.042236327178478986
0,Chernobyl Diaries,Bradley Parker,"Ingrid Bolsø Berdal, Dimitri Diatchenko, Olivia Taylor Dudley, Devin Kelley, Jesse McCartney, Nathan Phillips, Jonathan Sadowski, Alex Feldman, Kristof Konrad, Pasha D. Lychnikoff",United States,2018-08-01,2012,6,88 min,"Horror Movies, Thrillers",2018.0,8.0,88,min,0.042236327178478986
0,Doubles Cause Troubles,Wong Jing,"Carol 'Do Do' Cheng, Maggie Cheung, Wilson Lam, Chan Pak-cheung, Charlie Cho, Tom Poon, Kwan Ming-yuk, Hon Yee-Sang, Sherman Wong, Lo Fan",Hong Kong,2018-08-01,1989,7,94 min,"Action & Adventure, Comedies, International Movies",2018.0,8.0,94,min,0.042236327178478986
0,Flock of Four,Gregory Caruso,"Braeden Lemasters, Isaac Jay, Uriah Shelton, Dylan Riley Snyder, Coco Jones, Shane Harper, Nadji Jeter, Connor Paolo, Gatlin Green, Reg E. Cathey",United States,2018-08-01,2018,9,83 min,"Dramas, Independent Movies, Music & Musicals",2018.0,8.0,83,min,0.042236327178478986
0,Hero,Corey Yuen,"Takeshi Kaneshiro, Yuen Biao, Valerie Chow, Jessica Hester Hsuan, Tak Yuen, Wah Yuen, Corey Yuen","Hong Kong, China",2018-08-01,1997,9,89 min,"Action & Adventure, International Movies",2018.0,8.0,89,min,0.042236327178478986
0,History of Joy,Vishnu Govindhan,"Vishnu Vinay, Vinay Forrt, Saikumar, Joju George, Nobi, Sreekumar, Nandu, Sunil Sukhada",India,2018-08-01,2017,7,118 min,"Dramas, International Movies",2018.0,8.0,118,min,0.042236327178478986
0,Initial D,"Andrew Lau Wai-Keung, Alan Mak","Jay Chou, Anne Suzuki, Edison Chen, Anthony Wong Chau-Sang, Shawn Yue, Chapman To, Jordan Chan, Kenny Bee","China, Hong Kong",2018-08-01,2005,7,109 min,"Action & Adventure, International Movies",2018.0,8.0,109,min,0.042236327178478986
0,Invisible,Pablo Giorgelli,"Mora Arenillas, Mara Bestelli, Diego Cremonesi","Argentina, France",2018-08-01,2017,9,87 min,"Dramas, Independent Movies, International Movies",2018.0,8.0,87,min,0.042236327178478986
0,Kaaliyan,Jijo Pancode,"Tini Tom, Meghanathan, Balachandran Chullikadu, Shivaji Guruvayoor, Kottayam Purushan, Nithin George, Grace Antony, Shalu",Unknown,2018-08-01,2017,7,105 min,"Dramas, International Movies",2018.0,8.0,105,min,0.042236327178478986
0,Kung Fu Magoo,Andrés Couturier,"Dylan Sprouse, Cole Sprouse, Alyson Stoner, Tom Kenny, Chris Parnell, Rodger Bumpass, Maile Flanagan, Wally Wingert, Candi Milo, Jim Ward","Mexico, United States",2018-08-01,2010,12,79 min,"Children & Family Movies, Comedies",2018.0,8.0,79,min,0.042236327178478986
0,Kuppivala,Suresh Pillai,"Nandu, Kochu Preman, Jayakrishnan, Mohan Ayroor, M.R. Gopakumar, Shanawas, Adoor Ajayan, Dinesh Panicker",Unknown,2018-08-01,2017,7,133 min,"Dramas, International Movies, Romantic Movies",2018.0,8.0,133,min,0.042236327178478986
0,Lechmi,B.N. Shajeer Sha,"Parvathy Ratheesh, Biju Sopanam, Sethulekshmi Amma, Molly Angamaly",India,2018-08-01,2017,7,147 min,"Comedies, Horror Movies, International Movies",2018.0,8.0,147,min,0.042236327178478986
0,Little Dragon Maiden,Hua Shan,"Leslie Cheung, Jing-Jing Yung, Chen Kuan-tai, Leanne Liu, Tanny Tien Ni",Hong Kong,2018-08-01,1983,7,92 min,"Action & Adventure, International Movies, Romantic Movies",2018.0,8.0,92,min,0.042236327178478986
1,Los tiempos de Pablo Escobar,Alessandro Angulo,,Colombia,2018-08-01,2012,9,1 Season,"Crime TV Shows, Docuseries, International TV Shows",2018.0,8.0,1,Season,0.042236327178478986
0,Love In A Puff,Pang Ho-cheung,"Miriam Chin Wah Yeung, Shawn Yue, Singh Hartihan Bitto, Yat Ning Chan, Tat-Ming Cheung, Matt Chow, Chui Tien-you, Queenie Chu, Charmaine Fong, Vincent Kok",Hong Kong,2018-08-01,2010,9,103 min,"Comedies, Dramas, International Movies",2018.0,8.0,103,min,0.042236327178478986
0,Mahabharat,Amaan Khan,"Amitabh Bachchan, Ajay Devgn, Vidya Balan, Shatrughan Sinha, Sunny Deol, Anil Kapoor, Manoj Bajpayee, Jackie Shroff, Anupam Kher, Deepti Naval",India,2018-08-01,2013,7,119 min,"Action & Adventure, Dramas, International Movies",2018.0,8.0,119,min,0.042236327178478986
0,Mater,Pablo D'Alo Abba,"Lautaro Perotti, Tamara Kiper, Inda Lavalle, Miriam Odorico, Araceli Dvoskin, Gonzalo Ruiz, Patricio Aranguren, Marina Bellati, Luciana Fuks, Martin Slipak",Argentina,2018-08-01,2017,9,80 min,"Dramas, Independent Movies, International Movies",2018.0,8.0,80,min,0.042236327178478986
0,Melle,Binu Ulahhannan,"Amith Chakalakkal, Thanuja Karthik, Joy Mathew, Joju George, Krishna Prabha, Ambika Mohan, P. Balachandran, Illikkett Namboothiri",India,2018-08-01,2017,10,110 min,"Dramas, International Movies, Romantic Movies",2018.0,8.0,110,min,0.042236327178478986
0,Minnaminugu the FireFly,Anil Thomas,"Surabhi Lakshmi, Krishnan Balakrishnan, Rebecca Santhosh, Prem Prakash, Archana Padmini",India,2018-08-01,2017,10,128 min,"Dramas, International Movies",2018.0,8.0,128,min,0.042236327178478986
0,Mythily Veendum Varunnu,Sabu Varghese,"Udhay, Kiran Raj, I.M. Vijayan, Sandhanam, Shivani Bhai, Sangeetha Balan",India,2018-08-01,2017,7,88 min,"Horror Movies, International Movies",2018.0,8.0,88,min,0.042236327178478986
0,Once In A Lifetime Sessions with Moby,Matt Askem,"Moby, Alex Cohen",Unknown,2018-08-01,2018,10,86 min,"Documentaries, Music & Musicals",2018.0,8.0,86,min,0.042236327178478986
0,Once In A Lifetime Sessions with Nile Rodgers,Charlie Lightening,Nile Rodgers,Unknown,2018-08-01,2018,10,70 min,"Documentaries, Music & Musicals",2018.0,8.0,70,min,0.042236327178478986
0,Once In A Lifetime Sessions with Noel Gallagher,Charlie Lightening,Noel Gallagher,Unknown,2018-08-01,2018,9,66 min,"Documentaries, Music & Musicals",2018.0,8.0,66,min,0.042236327178478986
0,Once In A Lifetime Sessions with TLC,Matt Askem,,Unknown,2018-08-01,2018,10,72 min,"Documentaries, Music & Musicals",2018.0,8.0,72,min,0.042236327178478986
0,Oru Vishsheshapetta Biryani Kissa,Kiran Narayanan,"Nedumudi Venu, V.K. Sriraman, Lena, Sunil Sukhada, Mammukoya, Joju George, Bhagath Baby Manuel, Sasi Kalinga",Unknown,2018-08-01,2017,7,122 min,"Comedies, Dramas, International Movies",2018.0,8.0,122,min,0.042236327178478986
0,P Se PM Tak,Kundan Shah,"Meenakshi Dixit, Indrajeet Soni, Bharat Jadhav, Yashpal Sharma, Anjan Srivastav, Deepak Shirke, Akhilendra Mishra, Mushtaq Khan, Aanand Kale",India,2018-08-01,2015,7,117 min,"Comedies, Independent Movies, International Movies",2018.0,8.0,117,min,0.042236327178478986
0,R.L. Stine's Mostly Ghostly,Richard Correll,"Madison Pettis, Sterling Beaumon, Luke Benward, Brian Stepanek, David DeLuise, Kim Rhodes, Adam Hicks, Ali Lohan, Sabrina Bryan, Rachel Winfree, Diego Acuña",United States,2018-08-01,2008,4,98 min,"Children & Family Movies, Comedies",2018.0,8.0,98,min,0.042236327178478986
0,Rangreza,Amir Mohiuddin,"Urwa Hocane, Bilal Ashraf, Gohar Rasheed, Saleem Mairaj, Ghana Ali, Shahid Naqvi",Pakistan,2018-08-01,2017,7,126 min,"Dramas, International Movies, Music & Musicals",2018.0,8.0,126,min,0.042236327178478986
0,Sudani from Nigeria,Zakariya,"Soubin Shahir, Samuel Abiola Robinson, Savithri Sredharan, Aneesh Menon",India,2018-08-01,2018,10,115 min,"Comedies, Dramas, International Movies",2018.0,8.0,115,min,0.042236327178478986
1,Switched,No Info,"Daiki Shigeoka, Tomohiro Kamiyama, Kaya Kiyohara, Miu Tomita, Reika Kirishima, Shinji Rokkaku, Miu Suzuki, Riko Hisada, Megumi Seki, Shoko Nakajima",Japan,2018-08-01,2018,9,1 Season,"International TV Shows, TV Dramas, TV Mysteries",2018.0,8.0,1,Season,0.042236327178478986
1,The Could’ve-Gone-All-the-Way Committee,No Info,"Jiro Sato, Mai Shiraishi, Takayuki Yamada, Shotaro Mamiya, Tamotsu Kanshuji, Yuka Ogura, Kenta Hamano, Yuka Kuramochi, Yuki Morinaga, Rena Takeda, Munenori Nagano, Shiori Enatsu, Toru Tezuka, Yosuke Sugino, Maika Yamamoto, Akiyoshi Nakao, Aoi Morikawa, Masato Yano, Mari Yamachi, Megumi, Mayuko Fukuda, Yuta Koseki",Japan,2018-08-01,2018,7,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2018.0,8.0,1,Season,0.042236327178478986
0,The Diabolical,Alistair Legrand,"Ali Larter, Arjun Gupta, Max Rose, Merrin Dungey, Chloe Perrin, Kurt Carley, Patrick Fischler, Wilmer Calderon, Tom Wright",United States,2018-08-01,2015,9,86 min,"Horror Movies, Sci-Fi & Fantasy, Thrillers",2018.0,8.0,86,min,0.042236327178478986
0,The Informant!,Steven Soderbergh,"Matt Damon, Scott Bakula, Joel McHale, Melanie Lynskey, Thomas F. Wilson, Patton Oswalt, Tony Hale, Eddie Jemison, Paul F. Tompkins, Tom Papa",United States,2018-08-01,2009,6,108 min,"Comedies, Dramas",2018.0,8.0,108,min,0.042236327178478986
0,The Parole Officer,John Duigan,"Steve Coogan, Emma Gilmour, Susan Jane Tanner, Iain Mitchell, James Smith, Om Puri, Steven Waddington, Ben Miller, Lena Headey, Jenny Agutter",United Kingdom,2018-08-01,2001,6,94 min,"Action & Adventure, Comedies",2018.0,8.0,94,min,0.042236327178478986
0,Tikli and Laxmi Bomb,Aditya Kripalani,"Vibhawari Deshpande, Chitrangada Chakraborty, Suchitra Pillai, Upendra Limaye, Divya Unny, Kritika Pande, Mayur More, Kamil Shaikh",India,2018-08-01,2017,9,151 min,"Dramas, International Movies",2018.0,8.0,151,min,0.042236327178478986
0,A Sort of Homecoming,Maria Burton,"Laura Marano, Parker Mack, Katherine McNamara, Marcus Lyle Brown, Shayne Topp, Michelle Clunie, Kathleen Wilhoite",United States,2017-08-01,2015,10,89 min,"Dramas, Independent Movies",2017.0,8.0,89,min,0.030430154475105116
0,All Hallows' Eve,Charlie Vaughn,"Lexi Giovagnoli, Ashley Argota, John DeLuca, Diane Salinger, Martin Klebba, Tracey Gold, Dee Wallace, Pilot Paisley-Rose, Daniel Cooksley, Vincent Giovagnoli, Dillon Cavitt",United States,2017-08-01,2016,8,92 min,"Children & Family Movies, Independent Movies",2017.0,8.0,92,min,0.030430154475105116
0,Anarkali of Aarah,Avinash Das,"Swara Bhaskar, Sanjay Mishra, Vijay Kumar, Pankaj Tripathi, Mayur More, Ishtiyak Khan",India,2017-08-01,2017,9,111 min,"Dramas, Independent Movies, International Movies",2017.0,8.0,111,min,0.030430154475105116
0,Annabelle Hooper and the Ghosts of Nantucket,Paul Serafini,"Bailee Madison, Robert Capron, Rachel Resheff, Mavrick Moreno, Whitney Goin, Gary Weeks, Juliana Harkavy, Kevin B. McGlynn, Jamison Stern, Mia Matthews, Bianca Matthews",United States,2017-08-01,2016,10,92 min,Children & Family Movies,2017.0,8.0,92,min,0.030430154475105116
1,Aussie Gold Hunters,No Info,,Australia,2017-08-01,2016,9,1 Season,"Docuseries, International TV Shows, Reality TV",2017.0,8.0,1,Season,0.030430154475105116
0,Below Her Mouth,April Mullen,"Erika Linder, Natalie Krill, Sebastian Pigott, Mayko Nguyen, Tommie-Amber Pirie, Melanie Leishman, Andrea Stefancikova, Daniela Barbosa",Canada,2017-08-01,2016,9,91 min,"Dramas, Independent Movies, International Movies",2017.0,8.0,91,min,0.030430154475105116
1,Bountiful Blessings,No Info,"Jessica Hsuan, Tay Ping Hui, Thomas Ong, Jeffrey Xu, Ya Hui, Ann Kok, Zhu Houren, Yao Wenlong",Unknown,2017-08-01,2011,7,1 Season,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",2017.0,8.0,1,Season,0.030430154475105116
1,Close Your Eyes Before It’s Dark,No Info,"Bryan Shu-Hao Chang, Jian Man-shu, Yen Tsao, Sun Ke-fang, Allen Chen, Jake Hsu, Chu Sheng-ping, Blue Lan",Taiwan,2017-08-01,2016,7,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017.0,8.0,1,Season,0.030430154475105116
0,Cloud Atlas,"Lilly Wachowski, Lana Wachowski, Tom Tykwer","Tom Hanks, Halle Berry, Jim Broadbent, Hugo Weaving, Jim Sturgess, Doona Bae, Ben Whishaw, Keith David, James D'Arcy, Zhou Xun","Germany, United States, Hong Kong, Singapore",2017-08-01,2012,6,172 min,"Action & Adventure, Cult Movies, Dramas",2017.0,8.0,172,min,0.030430154475105116
0,Cop Watchers,Ben Steele,,Unknown,2017-08-01,2016,9,45 min,"Documentaries, International Movies",2017.0,8.0,45,min,0.030430154475105116
1,Entangled,No Info,"Thomas Ong, Jack Tan, Margaret Wang, Kate Pang, Huang Qi Ming, Aileen Tan, Rayson Tan, Zhang Shui Fa",South Korea,2017-08-01,2014,9,1 Season,"International TV Shows, TV Dramas",2017.0,8.0,1,Season,0.030430154475105116
1,Everyday Miracles,No Info,Mark Miodownik,United Kingdom,2017-08-01,2014,10,1 Season,"British TV Shows, Docuseries, International TV Shows",2017.0,8.0,1,Season,0.030430154475105116
1,Fartsa,No Info,"Alexander Petrov, Fillip Gorenshtein, Maksim Emelyanov, Aleksey Vesyolkin, Zoya Berber, Ieva Andrejevaite",Russia,2017-08-01,2015,9,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017.0,8.0,1,Season,0.030430154475105116
1,Genius of the Ancient World,No Info,Bettany Hughes,United Kingdom,2017-08-01,2015,10,1 Season,"British TV Shows, Docuseries, International TV Shows",2017.0,8.0,1,Season,0.030430154475105116
1,Genius of the Modern World,No Info,Bettany Hughes,United Kingdom,2017-08-01,2016,7,1 Season,"British TV Shows, Docuseries, International TV Shows",2017.0,8.0,1,Season,0.030430154475105116
0,Handsome Devil,John Butler,"Fionn O'Shea, Nicholas Galitzine, Andrew Scott, Michael McElhatton, Moe Dunford, Ruairí O'Connor, Jay Duffy, Mark Lavery, Jamie Hallahan, Ardal O'Hanlon, Amy Huberman",Ireland,2017-08-01,2016,9,95 min,"Comedies, Dramas, International Movies",2017.0,8.0,95,min,0.030430154475105116
1,"Have You Ever Fallen in Love, Miss Jiang?",No Info,"Lan Cheng-lung, Esther Yeh, He Yu-chen, Greg Han",Unknown,2017-08-01,2016,9,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017.0,8.0,1,Season,0.030430154475105116
1,Hogie the Globehopper,No Info,Mae Elliessa,United States,2017-08-01,2016,11,1 Season,Kids' TV,2017.0,8.0,1,Season,0.030430154475105116
0,Jessica Darling's It List,Ali Scher,"Chloe East, Emma Rayne Lyle, Jane Widdop, Jane Sibbett, Eric Lutes, Blair Fowler, Ashley Liao, Eva Bella, Kimrie Lewis-Davis, Abraham Benrubi",United States,2017-08-01,2016,8,80 min,"Children & Family Movies, Comedies",2017.0,8.0,80,min,0.030430154475105116
1,Life Plan A and B,No Info,"Rainie Yang, Yan Yu-lin, Johnny Lu, Chang Fu-chien, Chen Chi-hsia",Taiwan,2017-08-01,2016,10,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2017.0,8.0,1,Season,0.030430154475105116
1,Locust,No Info,"Pyotr Fyodorov, Paulina Andreeva, Dmitry Shevchenko, Aleksey Gorbunov, Evgeniya Dmitrieva, Maksim Pinsker",Russia,2017-08-01,2014,9,1 Season,"Crime TV Shows, International TV Shows, Romantic TV Shows",2017.0,8.0,1,Season,0.030430154475105116
1,Love Storm,No Info,"Chris Wu, Chen Yu, Greg Han, Esther Yeh, Yeh Chen-Ting, Deng Yu-kai",Unknown,2017-08-01,2016,10,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2017.0,8.0,1,Season,0.030430154475105116
0,Maz Jobrani: Immigrant,Maz Jobrani,Maz Jobrani,Unknown,2017-08-01,2017,9,67 min,Stand-Up Comedy,2017.0,8.0,67,min,0.030430154475105116
1,Nurses Who Kill,No Info,,United Kingdom,2017-08-01,2016,7,1 Season,"British TV Shows, Crime TV Shows, Docuseries",2017.0,8.0,1,Season,0.030430154475105116
0,Opening Night,Isaac Rentz,"Topher Grace, Alona Tal, Anne Heche, Taye Diggs, Rob Riggle, Paul Scheer, J.C. Chasez, Lauren Lapkus, Lesli Margherita, Brian Huskey",United States,2017-08-01,2016,9,84 min,"Comedies, Independent Movies, Music & Musicals",2017.0,8.0,84,min,0.030430154475105116
0,Raising the Bar,Clay Glen,"Kelli Berglund, Lili Karamalikis, Tess Fowler, Emily Morris, Peta Shannon, Adam Tuominen, Caetlyn Collins, Jack Tomich, Isabelle Andary-Geslin, Rachel D'Sena",Australia,2017-08-01,2016,8,97 min,"Children & Family Movies, Dramas, Sports Movies",2017.0,8.0,97,min,0.030430154475105116
1,Surviving Escobar - Alias JJ,No Info,"Juan Pablo Urrego, Amparo Grisales, Nicole Santamaría, Elkin Díaz, Francisco Javier Rueda, Ramsés Ramos, Lina Marcela Castrillón, Toto Vega, Camilo Sáenz, Mijail Mulkay, Natasha Klauss, Nelson Camayo",Unknown,2017-08-01,2017,9,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2017.0,8.0,1,Season,0.030430154475105116
0,The Blind Christ,Christopher Murray,"Michael Silva, Bastián Inostroza, Ana María Henríquez, Mauricio Pinto, Pedro Godoy, Hermelinda Cayo, Héctor Mella, Gonzalo Villalobos, Noelia Rubio","Chile, France",2017-08-01,2016,9,86 min,"Dramas, Independent Movies, International Movies",2017.0,8.0,86,min,0.030430154475105116
0,The Bomb,"Kevin Ford, Smriti Keshari, Eric Schlosser",,United States,2017-08-01,2016,7,59 min,Documentaries,2017.0,8.0,59,min,0.030430154475105116
1,The In-Laws,No Info,"Louise Lee, Rui En, Pierre Png, Darren Lim, Cynthia Koh, Belinda Lee",Unknown,2017-08-01,2011,7,1 Season,"International TV Shows, TV Dramas",2017.0,8.0,1,Season,0.030430154475105116
0,The Truth About Alcohol,David Briggs,Javid Abdelmoneim,United Kingdom,2017-08-01,2016,7,58 min,"Documentaries, International Movies",2017.0,8.0,58,min,0.030430154475105116
0,The Women Who Kill Lions,Neil Rawles,,United Kingdom,2017-08-01,2016,9,47 min,"Documentaries, International Movies",2017.0,8.0,47,min,0.030430154475105116
0,Un plus une,Claude Lelouch,"Jean Dujardin, Elsa Zylberstein, Christopher Lambert, Alice Pol, Rahul Vohra, Shriya Pilgaonkar, Abhishek Krishnan, Venantino Venantini, Amma, Kalki Koechlin",France,2017-08-01,2015,9,114 min,"Comedies, Dramas, International Movies",2017.0,8.0,114,min,0.030430154475105116
1,Winter Sun,No Info,"Şükrü Özyıldız, Aslı Enver, Şenay Gürler, Başak Parlak, Mahir Günşiray, Hakan Boyav, Hakan Gerçek, Berrak Kuş, Gamze Süner Atay, Mehmet Esen",Turkey,2017-08-01,2014,7,1 Season,"International TV Shows, TV Dramas, TV Thrillers",2017.0,8.0,1,Season,0.030430154475105116
1,World War II in Colour,No Info,Robert Powell,United Kingdom,2017-08-01,2009,2,1 Season,"British TV Shows, Docuseries, International TV Shows",2017.0,8.0,1,Season,0.030430154475105116
0,APEX: The Story of the Hypercar,"J.F. Musial, Josh Vietze",Zachary Levi,United States,2016-08-01,2016,2,86 min,Documentaries,2016.0,8.0,86,min,0.018623981771731243
1,Autumn's Concerto,No Info,"Ady An, Vanness Wu, Ann Hsu, Chris Wu, Xiao Xiao Bin",Taiwan,2016-08-01,2009,7,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2016.0,8.0,1,Season,0.018623981771731243
1,Battlefield Recovery,No Info,,United Kingdom,2016-08-01,2016,10,1 Season,"British TV Shows, Docuseries, Reality TV",2016.0,8.0,1,Season,0.018623981771731243
0,Children of God,John Smithson,,United Kingdom,2016-08-01,1994,9,63 min,Documentaries,2016.0,8.0,63,min,0.018623981771731243
1,Cocaine,No Info,,United Kingdom,2016-08-01,2005,7,1 Season,"British TV Shows, Crime TV Shows, Docuseries",2016.0,8.0,1,Season,0.018623981771731243
1,Edge of the Universe,No Info,,United Kingdom,2016-08-01,2008,8,1 Season,"British TV Shows, Docuseries, Science & Nature TV",2016.0,8.0,1,Season,0.018623981771731243
0,Hitler's Olympics,Daniel Kontur,,United Kingdom,2016-08-01,2016,10,44 min,"Documentaries, Sports Movies",2016.0,8.0,44,min,0.018623981771731243
0,Holding the Man,Neil Armfield,"Ryan Corr, Craig Stott, Kerry Fox, Camilla Ah Kin, Sarah Snook, Guy Pearce, Anthony LaPaglia, Geoffrey Rush",Australia,2016-08-01,2015,2,128 min,"Dramas, International Movies, LGBTQ Movies",2016.0,8.0,128,min,0.018623981771731243
0,How to Win the US Presidency,Cal Saville,,United States,2016-08-01,2016,10,51 min,Documentaries,2016.0,8.0,51,min,0.018623981771731243
